2018-11-17 17:41:41.440,401,51238,1.0000,880000.000000000000
2018-11-17 19:05:52.717,401,51238,1.0000,770000.000000000000
2018-11-17 19:07:07.437,401,51238,1.0000,2980000.000000000000
2018-11-17 19:07:07.437,401,51238,1.0000,1180000.000000000000
2018-11-17 19:08:50.873,401,51238,1.0000,3850000.000000000000
2018-11-17 19:08:50.873,401,51238,1.0000,2980000.000000000000
2018-11-17 19:08:50.873,401,51238,1.0000,2750000.000000000000
2018-11-17 19:08:50.873,401,51238,1.0000,1180000.000000000000
2018-11-17 20:52:34.107,401,51238,1.0000,2980000.000000000000
2018-11-17 20:52:34.107,401,51238,1.0000,4170000.000000000000
2018-11-17 20:52:34.107,401,51238,2.0000,360000.000000000000
2018-11-17 20:52:34.107,401,51238,1.0000,2970000.000000000000
2018-11-17 20:53:47.887,401,51238,1.0000,830000.000000000000
2018-11-17 20:56:54.683,401,51238,1.0000,770000.000000000000
2018-11-17 20:56:54.683,401,51238,1.0000,980000.000000000000
2018-11-17 20:56:54.683,401,51238,1.0000,530000.000000000000
2018-11-17 20:56:54.683,401,51238,1.0000,3850000.000000000000
2018-11-17 20:56:54.683,401,51238,1.0000,3950000.000000000000
2018-11-17 20:56:54.683,401,51238,1.0000,3710000.000000000000
2018-11-17 21:01:27.983,401,51238,1.0000,1320000.000000000000
2018-11-17 21:01:27.983,401,51238,1.0000,1320000.000000000000
2018-11-17 21:01:27.983,401,51238,1.0000,1350000.000000000000
2018-11-17 21:01:27.983,401,51238,1.0000,1350000.000000000000
2018-11-17 21:01:27.983,401,51238,1.0000,770000.000000000000
2018-11-17 21:01:27.983,401,51238,1.0000,660000.000000000000
2018-11-17 21:01:27.983,401,51238,1.0000,1340000.000000000000
2018-11-17 21:01:27.983,401,51238,1.0000,3850000.000000000000
2018-11-17 21:01:27.983,401,51238,1.0000,2970000.000000000000
2018-11-17 21:01:27.983,401,51238,1.0000,3850000.000000000000
2018-11-17 21:01:27.983,401,51238,1.0000,2980000.000000000000
2018-11-17 21:01:27.983,401,51238,1.0000,2980000.000000000000
2018-11-17 21:01:27.983,401,51238,1.0000,3710000.000000000000
2018-11-17 21:05:07.887,401,51238,1.0000,2100000.000000000000
2018-11-17 21:05:07.887,401,51238,1.0000,2100000.000000000000
2018-11-17 21:05:07.887,401,51238,1.0000,1300000.000000000000
2018-11-17 21:05:07.887,401,51238,1.0000,1300000.000000000000
2018-11-17 21:05:07.887,401,51238,1.0000,1180000.000000000000
2018-11-17 21:05:07.887,401,51238,1.0000,970000.000000000000
2018-11-17 21:05:07.887,401,51238,1.0000,880000.000000000000
2018-11-17 21:05:07.887,401,51238,1.0000,1100000.000000000000
2018-11-17 21:05:07.887,401,51238,1.0000,1250000.000000000000
2018-11-17 21:05:07.887,401,51238,1.0000,2750000.000000000000
2018-11-17 21:05:07.887,401,51238,1.0000,3950000.000000000000
2018-11-17 21:05:07.887,401,51238,1.0000,3850000.000000000000
2018-11-17 21:05:07.887,401,51238,1.0000,4880000.000000000000
2018-11-17 21:05:07.887,401,51238,1.0000,3710000.000000000000
2018-11-17 21:19:53.343,401,51238,1.0000,1930000.000000000000
2018-11-17 21:19:53.343,401,51238,1.0000,880000.000000000000
2018-11-17 21:19:53.343,401,51238,1.0000,770000.000000000000
2018-11-17 21:19:53.343,401,51238,1.0000,600000.000000000000
2018-11-17 21:19:53.343,401,51238,3.0000,1280000.000000000000
2018-11-17 21:19:53.343,401,51238,1.0000,650000.000000000000
2018-11-17 21:19:53.343,401,51238,1.0000,780000.000000000000
2018-11-17 21:19:53.343,401,51238,1.0000,450000.000000000000
2018-11-17 21:19:53.343,401,51238,1.0000,1320000.000000000000
2018-11-17 21:19:53.343,401,51238,1.0000,1950000.000000000000
2018-11-17 21:19:53.343,401,51238,1.0000,2730000.000000000000
2018-11-17 21:19:53.343,401,51238,1.0000,1230000.000000000000
2018-11-17 21:19:53.343,401,51238,1.0000,1320000.000000000000
2018-11-17 21:19:53.343,401,51238,1.0000,1320000.000000000000
2018-11-17 21:19:53.343,401,51238,1.0000,880000.000000000000
2018-11-17 21:19:53.343,401,51238,1.0000,880000.000000000000
2018-11-17 21:19:53.343,401,51238,1.0000,770000.000000000000
2018-11-17 21:19:53.343,401,51238,1.0000,770000.000000000000
2018-11-17 21:19:53.343,401,51238,1.0000,1630000.000000000000
2018-11-17 21:19:53.343,401,51238,1.0000,1250000.000000000000
2018-11-17 21:19:53.343,401,51238,1.0000,2980000.000000000000
2018-11-17 21:19:53.343,401,51238,1.0000,3950000.000000000000
2018-11-17 21:19:53.343,401,51238,1.0000,2980000.000000000000
2018-11-17 21:19:53.343,401,51238,1.0000,3850000.000000000000
2018-11-17 21:19:53.343,401,51238,1.0000,3900000.000000000000
2018-11-17 21:19:53.343,401,51238,1.0000,4870000.000000000000
2018-11-17 21:19:53.343,401,51238,1.0000,3710000.000000000000
2018-11-17 21:22:53.797,401,51238,3.0000,1180000.000000000000
2018-11-17 21:22:53.797,401,51238,1.0000,880000.000000000000
